LeagueIndex,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed,DummyMain,>20?
5,4,500,106.5534,0.00369252,0.000754875,7,1.82E-05,0.000345605,0.003583382,31.3791,58.7005,4.8249,29,0.00069121,9,0.000118233,0.00034561,1,1
6,14,850,145.1778,0.000253779,0.000225581,5,0.00070494,0.000563952,0.002650575,15.1828,47.1489,10.3936,10,0.0014381,4,0,0,0,1
3,12,1200,85.4886,0.000934202,0.000113619,4,0,0.001022572,0.00272686,32.0186,79.3519,5.6019,27,0.0016917,11,8.84E-05,6.31E-05,0,1
3,16,40,47.358,0.002005835,0.000364697,4,0,0,0.002334063,64.9134,90.25,3.1016,23,0.00060175,5,0,0,0,1
4,4,500,57.5244,0.000184966,5.55E-05,3,3.70E-05,7.40E-05,0.003033442,63.3129,74.9268,3.5122,15,0.00040693,4,0,0,1,1
4,8,500,86.7246,0.002269893,0.000498878,5,9.35E-05,0.000112247,0.003984784,48.5705,60.6448,3.6416,35,0.00094163,9,0,0,0,1
5,10,500,106.0896,0.001695662,0.000459841,10,0.00034488,0.000852621,0.003238044,43.8694,59.9527,5.6982,35,0.00061312,9,0,0.00016286,0,1
4,28,800,115.4484,0.002715688,0.000470023,5,0,0.000169731,0.003198768,20.0656,56.2449,5.9306,18,0.00078337,5,0,0,0,1
2,8,610,76.8552,0.001819355,0.000270968,7,2.58E-05,6.45E-05,0.003019355,59.073,81.6239,4.1923,27,0.00095484,7,0,0,0,1
2,30,450,132.7158,0.005698337,8.72E-05,2,0,0.000319805,0.002703803,35.913,71.5699,7.129,12,0.00069776,4,0,0,0,0
6,6,525,130.7844,0.003425503,0.000478336,6,0.000108011,0.000478336,0.002978027,27.8333,46.0104,7.1503,15,0.00078694,5,0,0,1,1
4,16,800,88.3806,0.001608263,0.000274779,7,8.08E-05,0.000880908,0.002642723,54.4172,75.1804,5.5933,22,0.0005738,6,0,0,1,1
6,10,2000,145.1844,0.004535516,0.000531852,5,0,7.39E-05,0.005554899,40.256,43.1383,3.7979,29,0.0026888,6,0,0,0,0
2,2,300,66.0912,0.00141346,0.000284972,3,3.42E-05,0.000319168,0.002553347,42.3318,86.9107,4.3884,24,0.00063834,6,0,0,0,1
3,30,1250,99.8388,0.00107166,0.00035385,8,0.00011121,0.00034374,0.003174539,36.23,66.6624,5.9076,27,0.00079869,7,0.0002022,0.0007077,1,1
1,6,150,35.04,0.000661065,0.000352568,2,1.47E-05,4.41E-05,0.001850981,82.112,111.0794,3.3095,15,0.00027912,5,0,0,1,1
4,28,800,133.962,0.005646594,0.000493583,7,0.00041461,0.001638697,0.003020731,31.3443,64.2614,7.0621,28,0.0011747,9,0.000187562,1.97E-05,0,1
4,24,800,140.673,0.002303419,0.000372612,4,1.13E-05,0.000468588,0.003974527,28.1422,53.1875,6.0724,43,0.00067183,11,0.00012985,7.34E-05,0,1
4,20,1000,104.4366,0.000812191,9.67E-05,4,3.87E-05,0.000145034,0.002871674,76.4459,66.2626,5.5758,28,0.001373,9,0.000309406,9.67E-05,1,1
4,56,400,105.6948,0.00338892,0.000537374,1,8.67E-05,0.000260019,0.003648939,31.7619,61.4252,4.6318,27,0.00074539,9,0.000199348,0.00026869,0,0
1,12,400,63.8106,0,0,0,0,5.60E-05,0.005012882,48.1681,51.5084,2.1006,23,0.00044808,6,0,0,0,1
3,10,80,76.1652,0.000378613,0.000213999,3,1.65E-05,0.000362152,0.003621518,37.8447,55.6727,3.9045,14,0.000642,7,0,0.00034569,1,0
5,8,2671,128.8782,0.005316566,0.000291319,7,0.000194213,0.00035201,0.003993494,31.0244,53.8359,4.69,18,0.00037629,10,0,0,0,1
5,14,400,84.8472,0.001654676,0.000661871,7,4.32E-05,0.000143885,0.004172662,45.1488,59.9448,3.4379,20,0.00071942,7,0,0.00020144,1,1
5,8,1000,116.6256,0.002902493,0.000439123,5,0,0.000278468,0.003887842,38.4199,56.7273,5.2645,37,0.0012745,9,8.57E-05,8.57E-05,0,1
5,28,730,117.054,0.003044372,0.000275896,4,0.000190273,0.000114164,0.003015831,30.038,60.0883,6.4732,23,0.00087526,9,0,0,1,1
1,10,12,30.6366,0.000499115,8.86E-05,4,0,6.44E-05,0.001819353,91.4311,113.2389,3.0133,18,0.00043471,8,0,8.05E-06,1,1
4,16,800,96.3216,0.001215645,0.000237844,6,2.20E-05,0.000286293,0.003426709,43.964,56.4267,5.0103,29,0.00062984,6,0,0,0,0
2,28,730,73.6314,0.000797688,0.000157958,4,0,2.37E-05,0.002614204,72.5697,82.719,5.4592,26,0.00063973,6,0.000118468,0.00051336,0,0
1,28,100,139.6362,0.007162457,0.000605278,3,0,2.02E-05,0.002219353,58.8624,76.4364,9.2364,20,0.00066581,5,0,0,0,0
5,28,730,109.296,0.001710516,0.000295268,5,7.13E-05,0.000651625,0.003594119,40.875,59.6941,5.2578,23,0.0011913,8,9.16E-05,0.00014254,0,0
5,24,900,102.7674,0.000852515,7.99E-05,2,4.00E-05,0.000119885,0.002730712,37.2157,60.761,6.7902,12,0.00053282,3,0,0,0,0
2,4,300,80.6976,0.00068579,0.000117564,4,0,0.000176346,0.002331687,43.7288,80.3697,6.2101,13,0.0010777,5,0,0,1,1
5,20,500,118.4664,0.001660686,0.000286325,7,0,0.00103077,0.003235474,37.9053,53.4985,6.5811,23,0.00055356,4,0,1.91E-05,1,0
5,2,500,102.7416,0.005070682,0.000307314,0,0,0.000122926,0.003011678,20.9897,64.2449,4.8367,10,0.00098341,3,0,0,0,1
4,6,75,229.9122,0.010382018,0.000327588,6,0,5.04E-05,0.004762625,33.5319,37.0794,6.8201,18,0.0010332,5,0,0,1,0
5,10,200,272.8404,0.027689152,0.000417806,6,0,0.000759648,0.003000608,29.4359,60.6076,7.7595,9,0.00087359,3,0,0,1,0
2,20,25,118.2024,0.002021316,0.000336886,3,0,0.000949406,0.003613868,35.5897,49.7288,5.5678,17,0.00055127,3,0,0,0,0
6,48,2016,155.9874,0.003925024,0.000587419,6,0.000146855,0.000120154,0.004672648,21.3983,43.1886,5.5971,21,0.0038449,7,0.000360461,0.00081438,1,0
3,4,500,79.4016,0.001962448,0.000468512,6,1.77E-05,0.000477352,0.002952512,41.7898,67.7725,4.6018,31,0.00083979,8,0.000212157,0.00038895,0,1
1,8,90,80.3448,0.000830711,0.000106986,3,0,0.000106986,0.003316551,58.8821,82.4288,4.3586,31,0.0001825,6,0,0,1,1
5,56,1200,106.8528,0.001343661,0.000395194,5,0,0.000158078,0.003240594,44.1975,60.2927,5.7317,9,0.0024897,3,0,0,1,0
2,28,600,108.0102,0.005367863,0.000306735,2,2.19E-05,0.000996889,0.0024977,76.793,74.2456,6.2588,21,0.00073397,9,0,0,1,0
3,16,780,65.1576,0.000391865,0.000181596,10,3.82E-05,4.78E-05,0.003240051,47.5858,72.2478,3.7965,20,0.0004301,6,0,0,0,0
4,6,500,70.9686,0.001162755,9.18E-05,3,7.65E-06,0.000107096,0.003488265,58.8396,69.1491,3.5768,18,0.00045898,5,0,0,1,1
4,16,550,80.4378,0.00068197,4.64E-05,0,9.28E-06,8.81E-05,0.003892332,52.7112,59.1514,3.6627,31,0.00046393,8,0,0,0,0
3,24,123,81.8724,0.002508549,9.81E-05,3,0,0.000154157,0.003727787,53.6,68.4511,3.5188,18,0.00079881,6,0,0.00018219,0,0
1,4,100,30.9174,0.000292883,0.000158645,4,1.22E-05,7.32E-05,0.002635947,70.2326,102.7222,2.2037,15,0.00024407,4,0,8.54E-05,1,1
4,28,700,122.9646,0.002068071,0.000349823,1,0,0.000174912,0.003621697,48.7749,59.75,6.0114,27,0.0021812,9,0,0,0,0
4,12,900,101.6064,0.001487588,0.000161076,5,5.69E-05,0.000521129,0.00346788,40.8986,63.9126,4.8989,26,0.00043585,7,0,0,1,0
5,6,1100,100.587,0.000991706,0.000405698,5,0,0.00054093,0.003065272,25.931,56.0588,5.8333,24,0.00084145,7,0,7.51E-05,1,1
4,10,900,74.3418,0.001293137,0.000300426,2,0.000222054,0.00071841,0.002481779,49.3298,83,5.2921,28,0.00047676,7,0,7.18E-05,1,1
4,12,550,104.8356,0.001552288,0.000558279,6,4.08E-05,9.53E-05,0.002750545,30.408,68.0198,6.802,18,0.00069444,6,0,0,0,1
4,16,450,73.0608,0.001014707,0.000167128,5,1.19E-05,0.00037007,0.003294814,35.0982,63.0725,4.0435,17,0.00083564,6,0,3.58E-05,0,1
6,10,600,151.3002,0.005509344,0.000432105,5,9.45E-05,0.000837204,0.004375068,20.8173,51.9506,5.392,22,0.0016339,6,0,0,1,0
4,24,300,104.2818,0.002010876,0.000580605,1,1.42E-05,0.000198255,0.003426985,30.2573,61.2066,5.1653,19,0.0012887,7,0.000184094,2.83E-05,0,0
4,8,730,124.6482,0.002263602,0.000245821,2,3.07E-05,0.000512127,0.003943379,38.8646,58.4935,5.6078,35,0.0013623,6,0,0,0,1
4,2,50,67.8018,0.001018998,0.000138169,5,1.73E-05,5.18E-05,0.002936097,50.8639,66.1882,4.0941,17,0.00069085,5,0,0,0,1
6,10,900,102.8304,0.003330642,0.000336429,3,0,0.000134571,0.001682142,50.449,78.56,9.36,12,0.0012784,6,0,0,1,1
6,28,450,193.5474,0.008887508,0.000652579,3,0.000134659,0.000870106,0.004412679,27.68,48.2066,6.3991,28,0.0020406,9,0.000186451,0.0007458,0,0
5,4,500,143.337,0.005062437,0.000393745,5,0,0.000154686,0.005076499,35.8444,41.1856,4.1191,18,0.0017437,7,0,1.41E-05,1,0
4,36,700,139.14,0.002067487,0.000165909,4,0.000153147,0.000778498,0.003496861,22.0659,60.5401,6.8759,18,0.0014804,7,0,1.28E-05,1,1
5,20,3000,146.256,0.007563335,0.000543166,7,0.000112733,0.000358695,0.004171108,48.0887,55.8722,4.8231,26,0.0016807,9,0.000338198,0.00015373,1,0
7,56,2500,213.6318,0.014338566,0.000841718,7,0.000161492,0.000391497,0.006498845,30.5893,35.2771,4.1092,35,0.0013115,11,0.000318091,0.0022169,1,1
5,42,200,101.547,0.000430819,0.000180666,2,0,0.000125076,0.004030241,27.9585,56.6759,4.6034,17,0.00058369,8,0,0.00016677,0,1
5,8,400,102.6612,0.000960717,8.54E-05,0,2.13E-05,0.000341588,0.003138343,44.8493,60.0272,5.9116,17,0.00059778,6,0,8.54E-05,1,1
4,10,300,106.8774,0.00028068,7.32E-05,4,6.10E-05,0.000268476,0.003539002,23.5848,57.3793,5.6276,25,0.0012936,6,0,0,0,0
5,24,1440,180.0756,0.005631306,0.000340878,4,0.000245432,0.000722662,0.004717753,29.658,40.8092,5.8006,22,0.0014726,7,0.000177257,0.00061358,1,0
6,20,1095,244.9746,0.020251611,0.000504099,4,0.000526016,0.000690396,0.005369745,21.7505,38.849,4.902,23,0.0010192,6,0,0,1,0
5,24,1000000,281.4246,0.023428184,0.000799458,5,4.07E-05,0.000447155,0.005135501,28.1164,36.1266,5.8522,29,0.0013279,6,0,0,1,0
6,56,2920,152.1792,0.008113657,0.000717534,6,0.000264936,0.000187663,0.004824039,24.8165,41.492,4.2975,27,0.00079481,7,0,0,0,0
5,24,500,91.9722,0.004265324,0.00038492,6,0,0.000239274,0.002611211,43.392,75.3944,5.2311,25,0.0006554,9,9.36E-05,0.00018726,1,1
4,84,640,149.6574,0.003935185,0.000520833,3,0,4.63E-05,0.004074074,29.0142,46.9886,5.9886,27,0.0013773,6,0.000243056,0.0010069,1,1
6,28,1600,236.6826,0.008923378,0.00076675,7,7.93E-05,0.0014674,0.005301148,19.27,29.0773,6.586,30,0.001864,9,0.000118978,0,1,0
5,28,1344,184.281,0.014753026,0.000343474,3,8.18E-05,0.000703304,0.003303893,20.0199,47.703,6.099,14,0.00063788,6,0,0,1,1
2,20,600,83.4846,0.00485062,0.000508609,2,9.42E-06,0.000207211,0.002505369,29.4491,77.8797,4.5263,22,0.00064989,10,0.000113024,0.00032024,1,1
4,20,250,91.1574,0.003560511,0.000486314,8,1.74E-05,0.000260525,0.00420314,40.9627,56.2149,3.3099,22,0.00088579,6,3.47E-05,0,1,1
6,28,2100,185.2836,0.006147302,0.000233073,5,0.00010197,2.91E-05,0.002214194,22.1192,50.4737,12.9079,14,0.00083032,3,0,0,1,0
5,16,600,92.364,0.002008224,0.000334704,8,0.000119537,0.000621593,0.003657837,36.8918,70.7843,4.3856,35,0.0016138,9,5.98E-05,0.00022712,0,0
5,8,500,161.3598,0.008604693,0.000329223,2,1.50E-05,0.000299294,0.004055429,31.8074,56.2066,5.5498,22,0.0014366,7,0.000134682,0.00043398,0,0
6,4,700,135.918,0.007714151,0.000496924,4,0,0.000165641,0.003312825,20.3453,42.8571,5.5357,18,0.00068623,2,0,0.00016564,1,0
6,8,1000,190.641,0.006570955,0.000496963,5,5.52E-05,0,0.004583103,24.6545,39.8313,6.2831,18,0.0016842,5,0,0,0,1
3,20,900,116.1258,0.005853181,0.000253019,4,0,0.000236151,0.003559139,38.3238,58.237,4.5213,13,0.00094461,5,0,0,0,1
3,4,70,65.7534,0.000771775,0.000275634,6,0.000220507,0.000523705,0.002081036,61.5467,98.8079,5.894,20,0.0012955,5,0,0,1,1
6,12,1000,99.9768,0.002131698,0.00022631,5,0.00043072,0.000189809,0.004051686,44.0505,52.4901,3.9802,48,0.00090524,8,3.65E-05,4.38E-05,1,1
5,8,350,139.0494,0.008611799,0.000257838,3,7.74E-05,7.74E-05,0.003532385,44.6471,65.4015,4.708,23,0.00090243,5,0,0,0,0
6,14,730,323.2506,0.03843865,0.000351656,3,2.71E-05,0.000162303,0.002759143,30.601,60.8039,8.0686,14,0.0010955,6,5.41E-05,0.00058158,0,1
4,6,500,108.6774,0.000343718,8.59E-05,3,3.12E-05,3.12E-05,0.003632472,32.4655,57.9699,5.686,15,0.00059369,5,0,0,0,0
4,8,300,86.0814,0.002681117,0.000356402,3,4.05E-05,0.000364502,0.003337221,32.9051,63.5534,4.1432,30,0.0005184,10,8.10E-05,0.0001053,1,0
3,28,1000,91.713,0.00131016,0.000106952,0,2.67E-05,8.02E-05,0.002085562,31.8442,96.8205,7.6923,9,0.00061497,3,0,0,0,0
3,8,400,101.613,0.00384375,0.00015625,4,1.56E-05,0.000359375,0.00403125,33.93,65.1008,3.7558,20,0.00090625,6,0,0,0,0
2,8,300,53.7174,0.001570296,0.000396243,1,0,7.34E-05,0.002729674,68.1514,91.0753,3.1613,16,0.00055768,5,0,0,0,1
3,6,300,48.8346,7.32E-05,0.00011391,0,1.63E-05,9.76E-05,0.002497885,63.6209,82.9967,3.8795,24,0.00052887,6,0,9.76E-05,0,0
5,28,1500,189.48,0.023495189,0.000503468,10,0.000279705,0.000209779,0.002391475,36.6118,78.4094,5.1813,19,0.0010489,5,0,0,1,1
6,42,1500,202.0128,0.01027668,0.000437606,7,4.23E-05,0.00042349,0.004884246,17.7739,36.9827,5.659,19,0.0014116,7,9.88E-05,8.47E-05,0,0
5,28,720,151.5426,0.012841833,0.000369549,6,0,9.24E-05,0.003510717,23.0464,65.4474,4.5461,9,0.00099316,4,0,0,1,0
3,2,300,75.2184,0.001078461,0.000431385,5,0,0.000164941,0.003704832,32.9072,56.7397,3.5616,20,0.00081202,7,0,0.00015225,1,0
3,28,130,145.332,0.002261125,0.000263567,3,2.77E-05,0.000221951,0.003634447,32.7969,50.8244,7.0496,18,0.0011652,6,0,2.77E-05,0,0
4,14,500,61.0716,0.001607233,0.000125565,2,0,7.53E-05,0.00258664,37.7647,77.3592,3.7573,14,0.00065294,4,0,0,0,1
4,6,650,111.8142,0.002239299,9.43E-05,3,1.18E-05,0.000436074,0.003170375,54.6866,63.9405,5.8736,20,0.0012847,7,0.000106072,5.89E-05,0,0
4,10,400,186.8004,0.008304448,0.000541595,9,0.000108319,0.000333983,0.005370812,21.2323,40.2958,5.0269,20,0.0011554,10,0.000189558,0.00025274,0,0
5,8,800,170.1816,0.009748966,0.000670416,7,9.31E-06,9.31E-05,0.003882826,26.6442,40.6043,5.6906,23,0.00051212,6,0,0.00046557,0,1
4,10,1000,114.6312,0.002563866,0.000276345,7,0,0.00036846,0.003438959,44.0359,63.3393,5.5848,23,0.0015967,6,0.00042987,0.00013817,0,0
4,24,900,65.8242,0.000825744,9.62E-05,0,9.62E-05,9.62E-05,0.003383145,61.0546,73.0427,3.4242,28,0.00080971,6,0,0,0,1
5,4,200,106.839,0.001347068,0.000528262,7,7.92E-05,0.000528262,0.003803487,32.1958,64.3889,4.7778,18,0.0015848,5,0,7.92E-05,0,1
5,14,700,184.6602,0.006265158,0.000606306,10,0.00021827,0.002012935,0.004373484,23.5407,44.3919,7.0055,31,0.0027486,11,0.000185934,0.00038804,0,0
6,20,50,138.3864,0.004214346,0.000586101,10,0.000223277,6.98E-05,0.004702763,24.881,48.4985,4.5638,23,0.00082333,5,0,0,1,0
4,10,500,89.742,0.001939255,0.000382388,7,0.000204851,0.000409702,0.001939255,33.5035,91.7746,8.0634,23,0.0014749,6,0,0,0,1
5,6,500,92.532,0.004360677,0.000383156,3,3.65E-05,0.000328419,0.002645599,47.2778,63.6966,5.2828,12,0.0012407,6,0,9.12E-05,0,0
4,16,630,122.523,0.002787638,0.000491936,8,3.86E-05,0.00048229,0.003916197,30.8444,51.7635,5.2537,21,0.0006945,5,0,0,1,0
5,4,400,121.992,0.005462168,0.000433345,10,0.000403112,0.000675213,0.003315596,38.9756,54.541,5.3191,21,0.00085661,6,0,0.00026202,1,1
4,10,400,121.818,0.004400671,0.000628667,3,0,7.86E-05,0.003772003,34.3497,57.2778,5.0139,15,0.00065486,6,0,7.86E-05,0,1
4,12,150,106.1208,0.001381281,0.000200699,4,0.000129864,0.001109747,0.003506328,34.4054,52.5791,5.3805,18,0.0012514,9,0,1.18E-05,0,1
3,28,400,71.8272,0.000288203,4.80E-05,2,0,0.001248879,0.002705905,64.5238,83.5976,4.8521,25,0.0011848,6,0,0,0,0
3,20,50,57.3438,0.00092819,0.000498053,5,0.000135833,9.06E-05,0.003644843,27.775,79.0559,2.8075,10,0.00065652,6,0,0,0,1
6,16,2200,92.5428,0.002497244,0.000584639,8,0.000693215,0.000927071,0.003248923,32.3093,67.3111,4.8972,25,0.00077673,11,0.000158688,0.00027562,0,0
6,12,1000,101.2134,0.003072697,0.000176999,6,1.42E-05,0.000219478,0.00396477,36.5868,61.3214,4.0839,29,0.0005664,7,0,0,0,1
4,24,200,114.8046,0.002825252,0.000292267,5,0.000306185,0.000528865,0.002769582,30.8283,84.9447,6.8593,17,0.00068196,5,0,0,1,1
5,28,1350,97.2672,0.003125337,0.000493947,6,0.000161655,0.000458024,0.003484571,40.2067,57.7423,4.4588,23,0.00077235,9,9.88E-05,0.00017064,1,0
5,6,700,196.0464,0.016152615,0.000372434,7,4.14E-05,0.000455198,0.004055396,40.6689,47.483,5.1701,25,0.001007,6,0,0,1,1
5,10,500,216.3588,0.014675281,0.000496032,4,7.26E-05,0.000750097,0.003024584,13.253,46.112,8.42,25,0.0007501,6,0,0.00016938,0,1
6,16,1000,215.1456,0.008820021,0.000619351,9,5.73E-05,0.000126164,0.007191357,21.2077,31.815,4.2903,41,0.0038193,8,5.73E-05,1.15E-05,1,1
5,10,300,103.4796,0.00220417,0.000526783,0,8.32E-05,0.000249529,0.004283576,39.3766,56.5049,4.068,22,0.0010536,6,4.16E-05,2.77E-05,0,0
5,16,1940,166.4838,0.006283366,0.000377947,3,0.000248028,0.000389758,0.003614116,46.2033,49.2549,6.6209,23,0.0017834,5,0,5.91E-05,1,0
5,24,730,52.1334,0.000372801,0.000198827,0,0,2.49E-05,0.002485337,52.8081,80.28,3.87,7,0.0003728,4,0,4.97E-05,0,1
3,12,640,116.6142,0.004344588,0.00041377,5,0,0.000510317,0.003668763,50.0981,65.2932,5.0451,19,0.0011999,7,5.52E-05,6.90E-05,0,0
3,6,500,42.408,0.000649886,0.000285316,5,0,9.51E-05,0.002678798,65.4524,94.8639,2.8757,21,0.00079254,7,0,0,0,1
5,20,250,182.625,0.008039691,0.000507598,4,0.000458475,0.000785958,0.00397891,20.4959,38.93,6.6749,24,0.0010152,7,0,0,0,0
7,28,2500,185.3424,0.01090856,0.000917737,5,0.000375438,0.000135575,0.004505256,28.0093,44.2593,5.3333,31,0.00080302,6,0.000385867,0.00023986,1,0
6,10,600,108.5394,0.000625385,0.00027681,3,1.03E-05,0.000112774,0.00409063,27.8191,56.5213,4.8797,21,0.001015,9,0,0,1,1
3,16,100,60.7014,0.001369401,0.000206348,4,0,0.000150071,0.00275756,74.6575,87.5918,3.9048,15,0.0016133,5,0,0,0,1
5,4,900,155.0538,0.002533003,0.000441436,3,0.000210208,0.00135584,0.003983436,22.4762,47.2507,6.723,27,0.0012507,9,0.000115614,0.00017868,1,1
3,10,850,118.551,0.003857042,0.0004954,6,5.90E-05,0.000153338,0.003998585,41.3728,58.6667,4.7994,27,0.0007431,8,0,5.90E-05,0,0
6,42,2200,181.6236,0.01143333,0.000343661,8,1.32E-05,0.000105742,0.003952099,33.4899,47.9331,5.7759,26,0.0021281,6,0.00029079,0.00021148,1,0
1,12,200,62.004,0.001691475,0.000302049,5,0,0.000157066,0.002899671,58.9289,85.7667,3.5583,14,0.0006041,7,0,0.00019331,0,1
4,8,150,123.2898,0.003433895,0.000383849,4,1.04E-05,0.000580961,0.00373475,33.8162,54.6222,5.4139,43,0.0016599,7,0,0,0,0
2,8,700,81.3036,0.00269118,0.000479616,6,1.33E-05,0.000319744,0.003557154,51.7744,66.397,3.5768,20,0.00053291,6,0,0.000413,0,1
6,30,2000,133.932,0.005061149,0.000504631,3,7.42E-05,0.000207789,0.004868202,29.8349,44.561,4.2835,19,0.0014397,7,0,0.00043042,0,1
1,28,200,49.7424,0.000365927,0.000137223,6,3.27E-05,0.000673044,0.001914582,75.9863,103.1399,4.8191,24,0.00033979,9,7.84E-05,0,1,0
5,8,550,112.9572,0.002274697,0.000108319,2,9.48E-05,0.000203098,0.003628683,22.427,52.0149,5.2575,25,0.0021528,7,0.000162478,1.35E-05,1,0
1,20,16,73.2594,0.000954199,0.000136314,5,0,9.91E-05,0.003866363,52.8103,69.4359,3.2981,21,0.00069396,6,0,0,1,0
5,20,400,108.5178,0.001723871,0.000347866,8,9.28E-05,0.000788497,0.004104824,30.2566,57.3936,4.6497,43,0.00079623,11,3.87E-05,0.00036333,1,0
6,14,2300,134.586,0.00588384,0.000898725,6,0.000210639,0.000456384,0.003601921,29.3516,59.6335,5.4425,28,0.0012217,7,5.62E-05,6.32E-05,0,0
3,6,500,81.5658,0.00079768,0.000486895,4,5.18E-06,0.000119134,0.003377188,59.9754,63.7791,4.3298,31,0.00037812,9,0,0.0003574,1,0
4,10,730,62.7834,0.001043131,0.000439213,4,0,0.000208626,0.002745081,52.5141,80.752,4.052,19,0.00075764,8,0.000263528,9.88E-05,0,0
4,4,600,95.0778,0.001285903,0.000125176,1,4.55E-05,5.69E-05,0.00310665,43.2059,64.9524,5.3956,21,0.00063726,8,0,0,1,1
5,30,320,174.654,0.012057796,0.000395338,8,8.93E-05,0.000242304,0.003774836,37.692,55.9122,5.8834,34,0.0012243,10,5.74E-05,0.00012753,0,1
4,4,420,140.0142,0.001211527,6.47E-05,1,0,0.00037918,0.004041506,33.1101,54.9474,5.9908,23,0.0025895,5,0,0,0,0
6,4,450,196.2258,0.012886397,0.000625269,7,0.000175857,0.001270077,0.005559029,29.5704,39.051,4.4552,36,0.0016218,8,0.000127008,0.00022471,1,0
5,6,200,147.4176,0.005108594,0.000248132,7,0,0.000744395,0.004729099,28.9783,48,4.9228,31,0.001372,7,8.76E-05,0.00010217,0,1
3,8,410,96.6828,0.002283978,0.000209289,4,1.82E-05,0.000363981,0.003485113,39.7068,60.6475,4.6266,21,0.00087355,8,0.000291184,0.00051867,0,1
5,12,800,118.4856,0.004059052,0.000376128,1,0.00015672,0.000250752,0.004325476,45.44,49.3478,4.2101,26,0.0017866,6,0,0,0,1
5,12,400,153.0948,0.009203169,0.000454334,7,0.000407735,0.00055918,0.004741379,38.67,54.2801,4.0786,21,0.00080382,8,0,0,0,1
5,10,500,170.799,0.016677009,0.000496432,5,3.10E-05,0.000124108,0.00288551,50.0541,72.0645,5.414,16,0.0010239,6,0,0,1,1
6,12,600,127.584,0.005964477,0.000620908,4,0.000225785,0.000583277,0.004873184,37.2302,50.332,3.7181,36,0.0007338,9,0,0,0,1
3,10,400,92.7906,0.001371832,0.00024497,2,0,0.000146982,0.002025085,61.5935,86.7742,8.3548,11,0.0029233,5,0,0,0,1
6,24,960,104.139,0.002533181,0.000142714,4,0,0.000428143,0.004210076,41.265,58.7797,4.0254,16,0.0013915,4,0,0,0,0
4,12,450,113.7816,0.006169043,0.000663028,0,2.88E-05,0.000144137,0.003247876,40.5697,60.7219,4.8343,22,0.00089365,9,0.000249837,0.00015375,0,1
4,2,80,52.6218,0.000712361,0.000336753,10,1.30E-05,2.59E-05,0.002551549,50.3673,103.8782,3.6853,17,0.00045332,4,0,0,0,1
5,12,224,91.2678,0.004707237,0.000560737,10,1.48E-05,0.000413174,0.002449534,36.9939,73.494,5.241,10,0.00090013,6,4.43E-05,0.00038366,0,0
4,14,500,206.838,0.007998815,0.000827038,7,6.17E-05,0.000370316,0.00541895,25.7717,35.9544,5.4533,32,0.0021478,11,0.000283909,0.00017281,1,0
5,4,200,190.2912,0.00808373,0.000850919,4,0.000510551,0.000737463,0.005828795,28.1951,37.7421,4.7372,26,0.00062401,6,0,0,0,1
6,28,800,145.665,0.004888984,0.000704526,7,2.13E-05,0.00029889,0.00352263,30.878,46.3515,6.3212,25,0.0011742,4,0,0.00017079,0,1
4,4,110,59.3004,0.000626632,0.000391645,5,0.000156658,0.000156658,0.001906005,51.2778,88.0548,5.6164,10,0.0008094,5,0,5.22E-05,1,1
3,10,150,95.5446,0.001307603,0.000220228,6,2.75E-05,0.000412927,0.003730111,42.5481,60.8413,4.4244,23,0.00097726,7,0,0,0,1
4,6,600,114.0096,0.001781117,0.000314315,5,0,0.000972879,0.003607136,49.05,52.249,5.2407,24,0.0017212,6,0,0,1,0
6,24,500,168.201,0.008583759,0.00033075,5,0,0.00039375,0.004457255,34.3688,48.6784,4.947,26,0.0016538,5,0.000252,0.000189,0,0
4,20,900,78.2226,0.001465581,0.000342261,6,1.76E-05,8.78E-06,0.003448942,41.8265,67.715,3.9389,21,0.00077228,6,0.000105311,0.00014041,1,0
5,10,650,138.5094,0.006144818,0.000403328,4,0.000150259,0.000173985,0.003788118,34.5272,52.977,5.2359,41,0.00087783,6,0,0.00030052,1,0
6,28,1800,203.1504,0.006841742,0.000768832,7,1.73E-05,0.000457844,0.006902212,24.1203,29.8423,4.2616,27,0.0010107,8,0.000138217,9.50E-05,0,0
6,8,700,156.4614,0.003755092,0.000483707,7,0.000165479,0.000178208,0.004964359,24.2674,43.5795,5.1615,18,0.0021894,7,6.36E-05,0.00012729,0,1
5,24,800,170.9808,0.014421203,0.000736218,4,0,0.000844485,0.003031484,31.1685,64.4143,6.6893,31,0.0011368,10,0.000194881,0.00022736,0,0
6,8,500,117.615,0.003243485,0.000587183,7,0.000195728,0.000237669,0.003662901,30.1149,50.4122,5.1031,24,0.0012722,5,0.000111844,1.40E-05,1,1
6,56,1400,142.4454,0.00438925,0.000644866,7,1.04E-05,0.000208021,0.006219837,23.9062,35.4515,3.597,20,0.00074888,7,0.000124813,0.00073848,0,1
3,12,730,85.1244,0.000907705,0.000212919,4,4.48E-05,0.000526693,0.003529966,64.0255,61.5746,4.3302,30,0.0015465,6,0,0,1,0
