A1_1,A1_2,A1_3,A2,A3_0,A3_1,A3_2,A3_3,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A6_1,A6_2,A6_3,A6_4,A7_1,A7_2,A7_3,A7_4,A8,A9_1,A9_2,A9_3,A9_4,A10_1,A10_2,A11,A12_1,A12_2,A12_3,A14_1,A14_2,A15_1,A15_2,A16,A17_1,A17_2,A17_3,A18,A19,A20,A21,A13
1,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7511,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,1,0,0,0,0,0,1,0,0,1,2,2,1,1,0
0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1258,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,4,0,1,0,0,0,1,0,2,0,1,0,1,1,1,0,1
0,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,0
0,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1
0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1597,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0
0,1,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1795,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,1,0,0,1,0,1,0,2,0,1,0,1,2,1,0,0
1,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4272,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,976,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
0,1,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7472,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1
1,0,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9271,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,1
0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,590,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,0,1,0,1,1,2,0,1
0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,4,0,0,1,1,1,1,0,0
0,1,0,42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9283,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0
0,1,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1778,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0,0,1,1,1,1,1
0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,907,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,1
0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,484,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,3,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1
1,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9629,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,1,1
1,0,0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3051,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
1,0,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3931,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0
0,1,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7432,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0
0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1338,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1554,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,0,1,0,2,0,0,1,1,2,1,0,1
1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15857,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,3,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1345,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,3,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1101,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3016,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2712,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,1,0,1,0,0,1,1,0,0,1,2,1,1,1,0
1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,731,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0
0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3780,1,0,0,0,0,1,0,0,3,1,0,0,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,1,2,1,0,1
1,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1602,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,3,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3966,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,0,0,1,0,1,0,3,0,0,1,1,2,1,1,1
0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4165,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,0,1,0,1,0,1,2,0,0,1,2,1,1,1,1
1,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8335,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0,1,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6681,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2375,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,2,2,1,0,0
1,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1216,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,3,0,0,1,0,0,1,0,1,0,0,1,1,2,1,1,1
1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11816,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,1,1,1,1
0,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5084,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0
0,0,1,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2327,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1
1,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1082,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,1,1,0,0,1,2,0,0,1,1,1,1,1,0
0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,886,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,601,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,1,0,2,1,1,0,1
1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2957,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,1,1,2,1,0,0
0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2611,1,0,0,0,0,0,0,0,4,0,0,0,1,0,1,3,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0
1,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5179,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2993,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,1,0,0,0,1,0,1,2,0,1,0,1,1,1,0,1
0,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1943,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1559,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,1,1,0,0,1,1,0,0,1,1,2,1,0,0
0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3422,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,1,0,0,1,3,0,0,1,2,2,1,0,0
0,1,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3976,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6761,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,1,1,1,0
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1249,1,0,0,0,0,1,0,0,4,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1364,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,709,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0
1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2235,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,2,0,1,0,1,0,1,0,2,0,0,1,1,1,2,1,1
0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4042,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,4,0,1,0,0,0,0,1,2,0,0,1,1,2,1,0,0
0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1471,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,1
1,0,0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1442,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,1,0,2,1,1,1,1
0,0,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10875,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,2,2,1,0,0
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1474,0,1,0,0,0,1,0,0,4,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,894,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,1,1,2,1,0,0
0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3343,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,1
1,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3959,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,2,1,1,1
0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3577,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,2,1,2,0,1
0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5804,0,0,0,1,0,0,1,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2169,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,1
1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2439,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,2,1,1,1
0,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4526,0,0,0,1,0,1,0,0,4,0,0,1,0,1,0,2,1,0,0,0,1,0,1,2,0,1,0,2,2,1,0,1
0,0,0,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2210,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2221,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,4,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2389,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1
0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3331,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0
0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7409,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
1,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,652,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1
0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7678,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,0
0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1343,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,2,1,2,0,0
1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1382,0,1,0,0,0,0,0,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,874,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3590,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,2,1,1,0,1
0,1,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1322,0,0,0,1,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,0
1,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1940,1,0,0,0,0,1,0,0,3,0,0,1,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,1
0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3595,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1422,1,0,0,0,0,1,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6742,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7814,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9277,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0
0,1,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1098,1,0,0,0,1,0,0,0,4,0,1,0,0,1,0,4,0,0,1,0,0,0,1,2,1,0,0,1,1,1,0,0
0,1,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4057,1,0,0,0,0,0,0,1,3,1,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,0
1,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,795,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0
0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2825,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,1,2,2,1,0,1
0,1,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15672,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,1
0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6614,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,0,1,2,1,0,1
0,0,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7824,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,4,1,0,0,1,0,1,0,2,0,0,1,2,2,1,0,0
1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2442,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,1,0,1,4,0,0,0,2,2,1,0,0
0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1829,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,0
1,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2171,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,1,0,1,0,0,1,2,0,1,0,1,1,2,0,1
0,1,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5800,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1169,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8947,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,2,2,1,0,1
1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2606,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,1
0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1592,0,0,0,1,0,0,0,1,3,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,2,0,1
0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2186,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1
1,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4153,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1,3,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0
1,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2625,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,1,0,1,0,1,0,1,0,0,1,1,2,1,1,0
0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3485,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,0
0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10477,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0
0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1386,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1278,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1
1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1107,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,2,2,1,0,1
1,0,0,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3763,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,0,1,0,1,1,2,0,1
0,1,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3711,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3594,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0
0,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3195,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
0,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4454,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4736,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,4,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1
0,1,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2991,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2142,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,1
1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3161,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,0,1,1,2,1,1,1
0,1,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18424,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,0,1,0,1,0,0,1,1,0,0,0,1,2,2,1,1
0,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2848,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,1,0,0,1,2,1,1,0,1
1,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14896,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0
1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2359,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3345,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1,1
0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1817,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12749,0,0,1,0,0,0,0,1,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,1
1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1366,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,1,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2002,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,2,2,1,0,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6872,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,2,1,1,0
1,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,697,1,0,0,0,0,1,0,0,4,0,0,1,0,1,0,2,0,0,1,1,0,0,1,2,0,0,1,1,2,1,1,0
1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1049,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10297,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,0,0,1,0,0,3,0,0,1,2,2,1,1,1
0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0
