"age","agesq","priors_count","sexbin","chargebin","jailtime","is_recid","racebin"
21,441,1,1,0,1,1,1
25,625,2,1,1,1,1,0
25,625,1,0,1,1,0,1
47,2209,3,1,0,7,1,1
21,441,5,1,0,1,1,1
29,841,1,1,1,3,1,1
40,1600,4,1,1,1,1,0
39,1521,0,1,0,1,0,0
30,900,0,0,0,1,1,1
25,625,0,1,0,1,0,0
21,441,0,0,0,2,1,0
25,625,0,1,0,21,1,0
27,729,5,1,0,37,1,1
45,2025,4,1,0,4,1,0
32,1024,4,1,1,1,1,1
22,484,0,1,0,1,1,1
44,1936,6,0,1,2,0,1
23,529,0,1,1,1,0,1
46,2116,0,1,1,1,0,0
33,1089,2,1,1,14,0,0
40,1600,3,0,1,1,1,0
54,2916,7,1,1,0,0,0
21,441,0,1,0,1,0,0
43,1849,6,1,0,1,1,0
22,484,0,1,0,4,0,1
31,961,0,1,1,0,0,1
32,1024,6,1,1,130,1,1
21,441,1,1,0,1,0,1
23,529,0,1,0,1,0,0
33,1089,3,1,0,115,1,1
64,4096,0,1,0,1,0,1
20,400,0,1,1,1,0,1
26,676,1,1,0,1,0,0
30,900,18,1,1,62,1,1
23,529,10,1,1,4,1,1
60,3600,13,1,1,2,1,1
46,2116,2,1,1,65,1,1
56,3136,0,1,0,0,1,0
45,2025,0,0,1,1,0,1
26,676,4,1,1,0,1,1
47,2209,4,0,0,1,0,1
29,841,7,0,1,2,1,1
32,1024,9,1,1,56,0,1
29,841,10,1,1,29,1,1
22,484,1,1,1,21,1,1
28,784,1,0,1,1,0,1
36,1296,0,1,1,36,0,0
24,576,0,1,1,2,0,1
33,1089,9,1,0,3,1,1
46,2116,2,1,0,1,0,1
31,961,9,1,0,1,1,0
49,2401,3,1,1,35,1,0
24,576,0,1,1,0,1,1
57,3249,28,1,1,2,1,1
36,1296,14,1,1,2,1,1
43,1849,23,1,1,102,0,1
42,1764,0,1,0,7,0,1
32,1024,4,1,1,0,1,0
26,676,1,1,1,6,0,0
74,5476,0,1,0,1,0,0
24,576,3,1,1,1,1,1
33,1089,2,1,0,1,0,1
22,484,1,1,0,1,1,1
50,2500,4,1,0,26,0,0
28,784,7,0,1,7,1,0
35,1225,5,0,1,7,1,1
33,1089,0,1,1,0,1,1
36,1296,1,0,0,1,0,1
28,784,2,1,1,1,1,1
63,3969,1,1,1,2,0,1
69,4761,5,0,1,1,0,0
41,1681,18,1,1,299,1,1
44,1936,1,1,0,1,0,0
29,841,0,0,1,1,0,1
52,2704,0,0,0,1,0,0
23,529,1,1,1,2,1,1
26,676,0,1,1,1,0,0
24,576,0,1,0,20,1,1
45,2025,4,1,0,3,0,1
24,576,4,1,1,3,1,1
47,2209,0,1,0,1,0,1
26,676,0,1,1,0,0,1
36,1296,9,1,1,1,1,1
33,1089,2,1,0,2,1,0
52,2704,1,1,0,1,0,0
51,2601,0,1,1,0,0,0
47,2209,7,1,1,57,1,1
38,1444,1,1,0,1,1,0
67,4489,1,1,1,1,0,0
47,2209,1,1,1,1,1,1
66,4356,0,1,0,1,0,0
39,1521,0,1,1,1,0,0
49,2401,2,0,0,82,0,0
45,2025,9,0,0,75,1,1
46,2116,7,0,1,4,1,0
29,841,15,1,1,2,1,1
28,784,2,1,0,2,1,1
22,484,0,0,1,1,1,1
20,400,1,1,1,5,1,1
34,1156,5,1,1,1,0,0
22,484,8,1,1,39,1,1
25,625,3,1,0,172,1,0
34,1156,1,1,1,1,0,1
34,1156,1,1,1,1,0,0
54,2916,10,1,1,0,1,1
36,1296,5,0,1,1,1,0
30,900,8,1,1,55,1,1
23,529,1,0,1,28,1,1
40,1600,0,1,1,1,0,0
27,729,0,0,0,0,1,0
25,625,3,1,1,1,1,1
47,2209,14,1,0,31,0,1
27,729,3,0,1,2,1,1
38,1444,16,1,0,33,1,1
27,729,0,1,0,5,1,1
30,900,4,1,1,5,1,0
33,1089,4,1,0,17,1,1
29,841,2,0,1,10,1,1
56,3136,31,1,1,0,1,1
26,676,0,1,1,3,0,1
28,784,5,0,1,1,0,1
43,1849,5,1,0,14,0,1
29,841,2,1,1,1,1,1
22,484,1,1,1,1,1,1
74,5476,2,1,1,10,0,0
47,2209,4,1,1,64,1,1
42,1764,4,0,1,5,1,0
43,1849,0,0,0,1,0,0
28,784,6,0,0,2,1,1
24,576,0,0,1,1,0,1
56,3136,0,1,0,1,0,1
49,2401,0,1,1,1,0,0
24,576,1,0,1,3,0,0
30,900,3,1,1,2,1,1
28,784,11,1,1,1,1,0
39,1521,1,0,1,3,1,1
26,676,4,0,1,1,1,1
56,3136,4,1,1,17,0,1
58,3364,8,1,0,1,0,0
33,1089,3,1,1,0,0,1
31,961,9,0,1,1,1,1
25,625,5,1,0,10,1,0
25,625,7,1,0,3,1,0
20,400,1,1,1,109,1,1
30,900,3,0,1,1,0,0
29,841,14,1,1,0,1,0
21,441,0,1,1,0,1,1
44,1936,11,1,1,1,1,1
30,900,2,1,1,63,0,0
35,1225,12,1,0,1,1,1
34,1156,4,1,1,1,0,0
26,676,2,1,0,1,0,1
51,2601,4,1,0,1,0,0
36,1296,0,1,0,3,0,1
26,676,3,1,0,1,1,0
21,441,1,1,1,30,0,1
59,3481,5,1,0,151,0,1
29,841,7,1,1,4,1,1
37,1369,4,1,1,1,0,1
41,1681,0,1,0,0,0,0
23,529,0,1,1,2,1,1
54,2916,1,0,0,1,0,0
30,900,2,1,0,6,0,0
28,784,0,1,0,1,1,0
22,484,0,1,0,2,1,1
21,441,0,1,1,1,1,1
27,729,1,1,0,16,0,1
61,3721,4,1,0,3,1,1
60,3600,0,1,0,3,1,0
22,484,1,0,1,1,0,0
49,2401,3,0,1,1,0,0
61,3721,1,0,0,0,0,0
51,2601,7,1,0,3,1,1
49,2401,2,0,1,11,0,0
24,576,0,0,1,0,1,1
36,1296,4,0,0,2,1,0
42,1764,5,1,1,31,0,0
36,1296,9,1,1,58,0,1
57,3249,14,1,1,20,1,0
36,1296,0,1,0,1,0,0
34,1156,3,1,0,2,1,1
24,576,2,1,0,33,1,1
32,1024,0,1,1,1,0,0
25,625,1,1,1,9,0,1
30,900,2,0,0,1,1,0
35,1225,8,1,0,62,1,1
43,1849,0,1,0,1,0,1
28,784,1,1,1,1,0,1
32,1024,4,1,1,1,0,1
23,529,0,1,1,3,0,0
20,400,0,0,0,5,1,1
30,900,19,1,1,9,1,1
30,900,2,1,0,6,0,1
21,441,0,1,0,3,1,0
30,900,0,1,0,1,1,1
20,400,0,1,1,1,0,1
23,529,0,1,1,2,0,1
23,529,0,1,1,2,0,1
33,1089,3,0,0,1,0,1
